date,category,type,income_source,amount,income_amount,expense_amount,savings_amount,planned_budget,payment_method,region
01-08-21,Entertainment,Expense,,7485,0,7485,0,43790,Bank Transfer,South
01-08-21,Medical,Expense,,3759,0,3759,0,43790,Auto Debit,South
01-08-21,Savings,Savings,,17868,0,0,17868,0,Auto Debit,South
01-08-21,Investment SIP,Investment,,8413,0,8413,0,43790,Auto Debit,South
01-09-21,Salary,Income,Job,57402,57402,0,0,0,Auto Debit,East
01-09-21,Freelance,Income,Freelancing,7110,7110,0,0,0,Card,East
01-09-21,Rent,Expense,,17612,0,17612,0,48263,Auto Debit,East
01-09-21,Groceries,Expense,,10916,0,10916,0,48263,Auto Debit,East
01-09-21,Transport,Expense,,3372,0,3372,0,48263,Bank Transfer,East
01-09-21,Utilities,Expense,,3709,0,3709,0,48263,Auto Debit,East
01-09-21,Entertainment,Expense,,7952,0,7952,0,48263,Auto Debit,East
01-09-21,Medical,Expense,,4243,0,4243,0,48263,Card,East
01-09-21,Savings,Savings,,10997,0,0,10997,0,Card,East
01-09-21,Investment SIP,Investment,,10297,0,10297,0,48263,Bank Transfer,East
01-10-21,Salary,Income,Job,65985,65985,0,0,0,Bank Transfer,East
01-10-21,Freelance,Income,Freelancing,22893,22893,0,0,0,Auto Debit,East
01-10-21,Rent,Expense,,19423,0,19423,0,44771,Auto Debit,East
01-10-21,Groceries,Expense,,12124,0,12124,0,44771,UPI,East
01-10-21,Transport,Expense,,2748,0,2748,0,44771,Bank Transfer,East
01-10-21,Utilities,Expense,,4143,0,4143,0,44771,Auto Debit,East
01-10-21,Entertainment,Expense,,4412,0,4412,0,44771,Auto Debit,East
01-10-21,Medical,Expense,,1220,0,1220,0,44771,Bank Transfer,East
01-10-21,Savings,Savings,,10769,0,0,10769,0,Card,East
01-10-21,Investment SIP,Investment,,6124,0,6124,0,44771,Bank Transfer,East
01-11-21,Salary,Income,Job,56138,56138,0,0,0,Auto Debit,East
01-11-21,Freelance,Income,Freelancing,18650,18650,0,0,0,Card,East
01-11-21,Rent,Expense,,15467,0,15467,0,47837,UPI,East
01-11-21,Groceries,Expense,,13749,0,13749,0,47837,Auto Debit,East
01-11-21,Transport,Expense,,3875,0,3875,0,47837,Auto Debit,East
01-11-21,Utilities,Expense,,5327,0,5327,0,47837,Card,East
01-11-21,Entertainment,Expense,,4344,0,4344,0,47837,Bank Transfer,East
01-11-21,Medical,Expense,,3607,0,3607,0,47837,Auto Debit,East
01-11-21,Savings,Savings,,13026,0,0,13026,0,UPI,East
01-11-21,Investment SIP,Investment,,13843,0,13843,0,47837,Card,East
01-12-21,Salary,Income,Job,46851,46851,0,0,0,Card,South
01-12-21,Freelance,Income,Freelancing,15094,15094,0,0,0,Bank Transfer,South
01-12-21,Rent,Expense,,16847,0,16847,0,43391,Card,South
01-12-21,Groceries,Expense,,6728,0,6728,0,43391,UPI,South
01-12-21,Transport,Expense,,3898,0,3898,0,43391,Auto Debit,South
01-12-21,Utilities,Expense,,5330,0,5330,0,43391,Bank Transfer,South
01-12-21,Entertainment,Expense,,6679,0,6679,0,43391,Bank Transfer,South
01-12-21,Medical,Expense,,3230,0,3230,0,43391,Bank Transfer,South
01-12-21,Savings,Savings,,15670,0,0,15670,0,Bank Transfer,South
01-12-21,Investment SIP,Investment,,10126,0,10126,0,43391,Auto Debit,South
01-01-22,Salary,Income,Job,46689,46689,0,0,0,Auto Debit,South
01-01-22,Freelance,Income,Freelancing,10786,10786,0,0,0,UPI,South
01-01-22,Rent,Expense,,19970,0,19970,0,45117,Card,South
01-01-22,Groceries,Expense,,7647,0,7647,0,45117,Auto Debit,South
01-01-22,Transport,Expense,,2876,0,2876,0,45117,Bank Transfer,South
01-01-22,Utilities,Expense,,4615,0,4615,0,45117,Card,South
01-01-22,Entertainment,Expense,,8695,0,8695,0,45117,Card,South
01-01-22,Medical,Expense,,2648,0,2648,0,45117,Bank Transfer,South
01-01-22,Savings,Savings,,19165,0,0,19165,0,Card,South
01-01-22,Investment SIP,Investment,,11055,0,11055,0,45117,Card,South
01-02-22,Salary,Income,Job,87490,87490,0,0,0,Bank Transfer,West
01-02-22,Freelance,Income,Freelancing,17050,17050,0,0,0,Bank Transfer,West
01-02-22,Rent,Expense,,15015,0,15015,0,34044,UPI,West
01-02-22,Groceries,Expense,,7325,0,7325,0,34044,Card,West
01-02-22,Transport,Expense,,2824,0,2824,0,34044,Card,West
01-02-22,Utilities,Expense,,3729,0,3729,0,34044,UPI,West
01-02-22,Entertainment,Expense,,4633,0,4633,0,34044,Card,West
01-02-22,Medical,Expense,,1651,0,1651,0,34044,Bank Transfer,West
01-02-22,Savings,Savings,,18638,0,0,18638,0,Bank Transfer,West
01-02-22,Investment SIP,Investment,,5386,0,5386,0,34044,Auto Debit,West
01-03-22,Salary,Income,Job,71321,71321,0,0,0,UPI,North
01-03-22,Freelance,Income,Freelancing,11904,11904,0,0,0,Card,North
01-03-22,Rent,Expense,,13588,0,13588,0,44742,Card,North
01-03-22,Groceries,Expense,,11365,0,11365,0,44742,Card,North
01-03-22,Transport,Expense,,3965,0,3965,0,44742,UPI,North
01-03-22,Utilities,Expense,,5457,0,5457,0,44742,Auto Debit,North
01-03-22,Entertainment,Expense,,4952,0,4952,0,44742,Card,North
01-03-22,Medical,Expense,,3515,0,3515,0,44742,Card,North
01-03-22,Savings,Savings,,8505,0,0,8505,0,Bank Transfer,North
01-03-22,Investment SIP,Investment,,9903,0,9903,0,44742,Auto Debit,North
01-04-22,Salary,Income,Job,88928,88928,0,0,0,Bank Transfer,West
01-04-22,Freelance,Income,Freelancing,7062,7062,0,0,0,Auto Debit,West
01-04-22,Rent,Expense,,19678,0,19678,0,52623,UPI,West
01-04-22,Groceries,Expense,,13947,0,13947,0,52623,Bank Transfer,West
01-04-22,Transport,Expense,,4784,0,4784,0,52623,Auto Debit,West
01-04-22,Utilities,Expense,,3297,0,3297,0,52623,Bank Transfer,West
01-04-22,Entertainment,Expense,,7781,0,7781,0,52623,Bank Transfer,West
01-04-22,Medical,Expense,,3227,0,3227,0,52623,Card,West
01-04-22,Savings,Savings,,15205,0,0,15205,0,Bank Transfer,West
01-04-22,Investment SIP,Investment,,13485,0,13485,0,52623,Bank Transfer,West
01-05-22,Salary,Income,Job,72022,72022,0,0,0,UPI,South
01-05-22,Freelance,Income,Freelancing,14809,14809,0,0,0,UPI,South
01-05-22,Rent,Expense,,14963,0,14963,0,35937,Auto Debit,South
01-05-22,Groceries,Expense,,8091,0,8091,0,35937,UPI,South
01-05-22,Transport,Expense,,2590,0,2590,0,35937,Bank Transfer,South
01-05-22,Utilities,Expense,,3044,0,3044,0,35937,Bank Transfer,South
01-05-22,Entertainment,Expense,,7798,0,7798,0,35937,UPI,South
01-05-22,Medical,Expense,,863,0,863,0,35937,Card,South
01-05-22,Savings,Savings,,9905,0,0,9905,0,Auto Debit,South
01-05-22,Investment SIP,Investment,,11968,0,11968,0,35937,Auto Debit,South
01-06-22,Salary,Income,Job,77158,77158,0,0,0,Bank Transfer,West
01-06-22,Freelance,Income,Freelancing,20413,20413,0,0,0,Card,West
01-06-22,Rent,Expense,,18449,0,18449,0,44855,Card,West
01-06-22,Groceries,Expense,,10747,0,10747,0,44855,Bank Transfer,West
01-06-22,Transport,Expense,,2736,0,2736,0,44855,UPI,West
01-06-22,Utilities,Expense,,3339,0,3339,0,44855,UPI,West
01-06-22,Entertainment,Expense,,7098,0,7098,0,44855,Card,West
01-06-22,Medical,Expense,,1438,0,1438,0,44855,Auto Debit,West
01-06-22,Savings,Savings,,9164,0,0,9164,0,Auto Debit,West
01-06-22,Investment SIP,Investment,,5340,0,5340,0,44855,Auto Debit,West
01-07-22,Salary,Income,Job,56578,56578,0,0,0,UPI,North
01-07-22,Freelance,Income,Freelancing,18333,18333,0,0,0,Bank Transfer,North
01-07-22,Rent,Expense,,16088,0,16088,0,48973,Card,North
01-07-22,Groceries,Expense,,12868,0,12868,0,48973,Auto Debit,North
01-07-22,Transport,Expense,,4959,0,4959,0,48973,Bank Transfer,North
01-07-22,Utilities,Expense,,5362,0,5362,0,48973,UPI,North
01-07-22,Entertainment,Expense,,7646,0,7646,0,48973,UPI,North
01-07-22,Medical,Expense,,2342,0,2342,0,48973,Bank Transfer,North
01-07-22,Savings,Savings,,13136,0,0,13136,0,Bank Transfer,North
01-07-22,Investment SIP,Investment,,7547,0,7547,0,48973,UPI,North
01-08-22,Salary,Income,Job,82713,82713,0,0,0,Card,North
01-08-22,Freelance,Income,Freelancing,7789,7789,0,0,0,UPI,North
01-08-22,Rent,Expense,,13016,0,13016,0,40593,Card,North
01-08-22,Groceries,Expense,,11258,0,11258,0,40593,Card,North
01-08-22,Transport,Expense,,3027,0,3027,0,40593,UPI,North
01-08-22,Utilities,Expense,,5425,0,5425,0,40593,UPI,North
01-08-22,Entertainment,Expense,,4142,0,4142,0,40593,Auto Debit,North
01-08-22,Medical,Expense,,3338,0,3338,0,40593,UPI,North
01-08-22,Savings,Savings,,10551,0,0,10551,0,Card,North
01-08-22,Investment SIP,Investment,,8222,0,8222,0,40593,Card,North
01-09-22,Salary,Income,Job,66608,66608,0,0,0,Bank Transfer,West
01-09-22,Freelance,Income,Freelancing,10988,10988,0,0,0,Bank Transfer,West
01-09-22,Rent,Expense,,18409,0,18409,0,43421,UPI,West
01-09-22,Groceries,Expense,,12588,0,12588,0,43421,UPI,West
01-09-22,Transport,Expense,,5586,0,5586,0,43421,Bank Transfer,West
01-09-22,Utilities,Expense,,2511,0,2511,0,43421,Card,West
01-09-22,Entertainment,Expense,,4162,0,4162,0,43421,Card,West
01-09-22,Medical,Expense,,1737,0,1737,0,43421,Bank Transfer,West
01-09-22,Savings,Savings,,8717,0,0,8717,0,Card,West
01-09-22,Investment SIP,Investment,,13635,0,13635,0,43421,UPI,West
01-10-22,Salary,Income,Job,59545,59545,0,0,0,Bank Transfer,South
01-10-22,Freelance,Income,Freelancing,18290,18290,0,0,0,Bank Transfer,South
01-10-22,Rent,Expense,,16850,0,16850,0,42741,UPI,South
01-10-22,Groceries,Expense,,9321,0,9321,0,42741,Bank Transfer,South
01-10-22,Transport,Expense,,3631,0,3631,0,42741,Auto Debit,South
01-10-22,Utilities,Expense,,5449,0,5449,0,42741,UPI,South
01-10-22,Entertainment,Expense,,3565,0,3565,0,42741,Card,South
01-10-22,Medical,Expense,,2405,0,2405,0,42741,UPI,South
01-10-22,Savings,Savings,,20337,0,0,20337,0,UPI,South
01-10-22,Investment SIP,Investment,,9954,0,9954,0,42741,Auto Debit,South
01-11-22,Salary,Income,Job,62513,62513,0,0,0,UPI,West
01-11-22,Freelance,Income,Freelancing,23172,23172,0,0,0,UPI,West
01-11-22,Rent,Expense,,20131,0,20131,0,46334,Card,West
01-11-22,Groceries,Expense,,8733,0,8733,0,46334,Card,West
01-11-22,Transport,Expense,,4707,0,4707,0,46334,Auto Debit,West
01-11-22,Utilities,Expense,,2720,0,2720,0,46334,Bank Transfer,West
01-11-22,Entertainment,Expense,,5784,0,5784,0,46334,Auto Debit,West
01-11-22,Medical,Expense,,2497,0,2497,0,46334,Auto Debit,West
01-11-22,Savings,Savings,,15653,0,0,15653,0,UPI,West
01-11-22,Investment SIP,Investment,,10997,0,10997,0,46334,Card,West
01-12-22,Salary,Income,Job,79157,79157,0,0,0,Card,North
01-12-22,Freelance,Income,Freelancing,13744,13744,0,0,0,Card,North
01-12-22,Rent,Expense,,20215,0,20215,0,47531,UPI,North
01-12-22,Groceries,Expense,,7162,0,7162,0,47531,Card,North
01-12-22,Transport,Expense,,3510,0,3510,0,47531,Auto Debit,North
01-12-22,Utilities,Expense,,4872,0,4872,0,47531,Auto Debit,North
01-12-22,Entertainment,Expense,,6838,0,6838,0,47531,UPI,North
01-12-22,Medical,Expense,,4099,0,4099,0,47531,UPI,North
01-12-22,Savings,Savings,,20355,0,0,20355,0,Bank Transfer,North
01-12-22,Investment SIP,Investment,,6188,0,6188,0,47531,UPI,North
01-01-23,Salary,Income,Job,62758,62758,0,0,0,Auto Debit,East
01-01-23,Freelance,Income,Freelancing,9702,9702,0,0,0,Bank Transfer,East
01-01-23,Rent,Expense,,20067,0,20067,0,38643,UPI,East
01-01-23,Groceries,Expense,,6751,0,6751,0,38643,UPI,East
01-01-23,Transport,Expense,,4273,0,4273,0,38643,UPI,East
01-01-23,Utilities,Expense,,3885,0,3885,0,38643,Auto Debit,East
01-01-23,Entertainment,Expense,,3344,0,3344,0,38643,Bank Transfer,East
01-01-23,Medical,Expense,,1722,0,1722,0,38643,Card,East
01-01-23,Savings,Savings,,18749,0,0,18749,0,Card,East
01-01-23,Investment SIP,Investment,,5421,0,5421,0,38643,Card,East
01-02-23,Salary,Income,Job,58781,58781,0,0,0,Auto Debit,East
01-02-23,Freelance,Income,Freelancing,10326,10326,0,0,0,Bank Transfer,East
01-02-23,Rent,Expense,,15624,0,15624,0,45275,Bank Transfer,East
01-02-23,Groceries,Expense,,13090,0,13090,0,45275,Bank Transfer,East
01-02-23,Transport,Expense,,4663,0,4663,0,45275,Card,East
01-02-23,Utilities,Expense,,4882,0,4882,0,45275,UPI,East
01-02-23,Entertainment,Expense,,4216,0,4216,0,45275,UPI,East
01-02-23,Medical,Expense,,3411,0,3411,0,45275,Auto Debit,East
01-02-23,Savings,Savings,,9777,0,0,9777,0,Card,East
01-02-23,Investment SIP,Investment,,6572,0,6572,0,45275,Card,East
01-03-23,Salary,Income,Job,45654,45654,0,0,0,Auto Debit,West
01-03-23,Freelance,Income,Freelancing,17293,17293,0,0,0,Card,West
01-03-23,Rent,Expense,,18994,0,18994,0,52373,Bank Transfer,West
01-03-23,Groceries,Expense,,11973,0,11973,0,52373,Auto Debit,West
01-03-23,Transport,Expense,,4908,0,4908,0,52373,Bank Transfer,West
01-03-23,Utilities,Expense,,3004,0,3004,0,52373,Card,West
01-03-23,Entertainment,Expense,,8545,0,8545,0,52373,UPI,West
01-03-23,Medical,Expense,,3714,0,3714,0,52373,Auto Debit,West
01-03-23,Savings,Savings,,9075,0,0,9075,0,Bank Transfer,West
01-03-23,Investment SIP,Investment,,7238,0,7238,0,52373,Bank Transfer,West
01-04-23,Salary,Income,Job,87490,87490,0,0,0,Card,West
01-04-23,Freelance,Income,Freelancing,15826,15826,0,0,0,Card,West
01-04-23,Rent,Expense,,19295,0,19295,0,47248,Auto Debit,West
01-04-23,Groceries,Expense,,10892,0,10892,0,47248,Bank Transfer,West
01-04-23,Transport,Expense,,3010,0,3010,0,47248,Card,West
01-04-23,Utilities,Expense,,2814,0,2814,0,47248,Bank Transfer,West
01-04-23,Entertainment,Expense,,8186,0,8186,0,47248,UPI,West
01-04-23,Medical,Expense,,3776,0,3776,0,47248,Card,West
01-04-23,Savings,Savings,,18619,0,0,18619,0,Card,West
01-04-23,Investment SIP,Investment,,5014,0,5014,0,47248,Card,West
01-05-23,Salary,Income,Job,69573,69573,0,0,0,Card,East
01-05-23,Freelance,Income,Freelancing,14867,14867,0,0,0,Card,East
01-05-23,Rent,Expense,,15002,0,15002,0,41306,Auto Debit,East
01-05-23,Groceries,Expense,,8644,0,8644,0,41306,UPI,East
01-05-23,Transport,Expense,,5539,0,5539,0,41306,Auto Debit,East
01-05-23,Utilities,Expense,,5445,0,5445,0,41306,UPI,East
01-05-23,Entertainment,Expense,,3077,0,3077,0,41306,UPI,East
01-05-23,Medical,Expense,,4274,0,4274,0,41306,Bank Transfer,East
01-05-23,Savings,Savings,,10964,0,0,10964,0,Card,East
01-05-23,Investment SIP,Investment,,11071,0,11071,0,41306,UPI,East
01-06-23,Salary,Income,Job,79588,79588,0,0,0,Card,East
01-06-23,Freelance,Income,Freelancing,6420,6420,0,0,0,UPI,East
01-06-23,Rent,Expense,,16466,0,16466,0,44916,Auto Debit,East
01-06-23,Groceries,Expense,,10100,0,10100,0,44916,UPI,East
01-06-23,Transport,Expense,,4551,0,4551,0,44916,Bank Transfer,East
01-06-23,Utilities,Expense,,2559,0,2559,0,44916,Auto Debit,East
01-06-23,Entertainment,Expense,,5858,0,5858,0,44916,Auto Debit,East
01-06-23,Medical,Expense,,4486,0,4486,0,44916,UPI,East
01-06-23,Savings,Savings,,10605,0,0,10605,0,Auto Debit,East
01-06-23,Investment SIP,Investment,,11449,0,11449,0,44916,Bank Transfer,East
01-07-23,Salary,Income,Job,63069,63069,0,0,0,Card,North
01-07-23,Freelance,Income,Freelancing,6923,6923,0,0,0,Auto Debit,North
01-07-23,Rent,Expense,,19905,0,19905,0,44424,Card,North
01-07-23,Groceries,Expense,,8345,0,8345,0,44424,Bank Transfer,North
01-07-23,Transport,Expense,,4161,0,4161,0,44424,Card,North
01-07-23,Utilities,Expense,,3938,0,3938,0,44424,Bank Transfer,North
01-07-23,Entertainment,Expense,,5347,0,5347,0,44424,Card,North
01-07-23,Medical,Expense,,3816,0,3816,0,44424,Bank Transfer,North
01-07-23,Savings,Savings,,18973,0,0,18973,0,Card,North
01-07-23,Investment SIP,Investment,,6610,0,6610,0,44424,Card,North
01-08-23,Salary,Income,Job,88781,88781,0,0,0,Auto Debit,South
01-08-23,Freelance,Income,Freelancing,13158,13158,0,0,0,Bank Transfer,South
01-08-23,Rent,Expense,,14786,0,14786,0,36031,UPI,South
01-08-23,Groceries,Expense,,6445,0,6445,0,36031,Auto Debit,South
01-08-23,Transport,Expense,,5671,0,5671,0,36031,UPI,South
01-08-23,Utilities,Expense,,3337,0,3337,0,36031,UPI,South
01-08-23,Entertainment,Expense,,4918,0,4918,0,36031,Bank Transfer,South
01-08-23,Medical,Expense,,2332,0,2332,0,36031,Card,South
01-08-23,Savings,Savings,,20666,0,0,20666,0,Auto Debit,South
01-08-23,Investment SIP,Investment,,14868,0,14868,0,36031,UPI,South
01-09-23,Salary,Income,Job,46869,46869,0,0,0,Card,South
01-09-23,Freelance,Income,Freelancing,14591,14591,0,0,0,Bank Transfer,South
01-09-23,Rent,Expense,,20950,0,20950,0,45381,Auto Debit,South
01-09-23,Groceries,Expense,,8997,0,8997,0,45381,Auto Debit,South
01-09-23,Transport,Expense,,5709,0,5709,0,45381,UPI,South
01-09-23,Utilities,Expense,,4474,0,4474,0,45381,UPI,South
01-09-23,Entertainment,Expense,,3537,0,3537,0,45381,Card,South
01-09-23,Medical,Expense,,3440,0,3440,0,45381,Auto Debit,South
01-09-23,Savings,Savings,,8440,0,0,8440,0,Card,South
01-09-23,Investment SIP,Investment,,8263,0,8263,0,45381,Card,South
01-10-23,Salary,Income,Job,56283,56283,0,0,0,Auto Debit,South
01-10-23,Freelance,Income,Freelancing,23409,23409,0,0,0,Bank Transfer,South
01-10-23,Rent,Expense,,21276,0,21276,0,49601,UPI,South
01-10-23,Groceries,Expense,,8687,0,8687,0,49601,UPI,South
01-10-23,Transport,Expense,,3197,0,3197,0,49601,Card,South
01-10-23,Utilities,Expense,,5428,0,5428,0,49601,UPI,South
01-10-23,Entertainment,Expense,,8861,0,8861,0,49601,Card,South
01-10-23,Medical,Expense,,3498,0,3498,0,49601,Bank Transfer,South
01-10-23,Savings,Savings,,14407,0,0,14407,0,Card,South
01-10-23,Investment SIP,Investment,,13037,0,13037,0,49601,Auto Debit,South
01-11-23,Salary,Income,Job,86194,86194,0,0,0,Auto Debit,North
01-11-23,Freelance,Income,Freelancing,22452,22452,0,0,0,Bank Transfer,North
01-11-23,Rent,Expense,,17944,0,17944,0,40974,UPI,North
01-11-23,Groceries,Expense,,11844,0,11844,0,40974,Card,North
01-11-23,Transport,Expense,,2621,0,2621,0,40974,UPI,North
01-11-23,Utilities,Expense,,3904,0,3904,0,40974,Auto Debit,North
01-11-23,Entertainment,Expense,,4314,0,4314,0,40974,UPI,North
01-11-23,Medical,Expense,,1967,0,1967,0,40974,Bank Transfer,North
01-11-23,Savings,Savings,,10357,0,0,10357,0,Bank Transfer,North
01-11-23,Investment SIP,Investment,,14971,0,14971,0,40974,Auto Debit,North
01-12-23,Salary,Income,Job,72781,72781,0,0,0,UPI,East
01-12-23,Freelance,Income,Freelancing,7386,7386,0,0,0,Card,East
01-12-23,Rent,Expense,,13939,0,13939,0,47882,Card,East
01-12-23,Groceries,Expense,,13597,0,13597,0,47882,UPI,East
01-12-23,Transport,Expense,,3355,0,3355,0,47882,Bank Transfer,East
01-12-23,Utilities,Expense,,5213,0,5213,0,47882,Card,East
01-12-23,Entertainment,Expense,,8494,0,8494,0,47882,Card,East
01-12-23,Medical,Expense,,2898,0,2898,0,47882,Auto Debit,East
01-12-23,Savings,Savings,,13194,0,0,13194,0,UPI,East
01-12-23,Investment SIP,Investment,,13736,0,13736,0,47882,UPI,East
01-01-24,Salary,Income,Job,47980,47980,0,0,0,Card,West
01-01-24,Freelance,Income,Freelancing,10758,10758,0,0,0,Card,West
01-01-24,Rent,Expense,,12693,0,12693,0,34119,UPI,West
01-01-24,Groceries,Expense,,9430,0,9430,0,34119,Auto Debit,West
01-01-24,Transport,Expense,,3133,0,3133,0,34119,Bank Transfer,West
01-01-24,Utilities,Expense,,2696,0,2696,0,34119,UPI,West
01-01-24,Entertainment,Expense,,4190,0,4190,0,34119,Card,West
01-01-24,Medical,Expense,,3315,0,3315,0,34119,Bank Transfer,West
01-01-24,Savings,Savings,,13490,0,0,13490,0,Bank Transfer,West
01-01-24,Investment SIP,Investment,,10576,0,10576,0,34119,Card,West
01-02-24,Salary,Income,Job,69718,69718,0,0,0,Auto Debit,South
01-02-24,Freelance,Income,Freelancing,14342,14342,0,0,0,Card,South
01-02-24,Rent,Expense,,12504,0,12504,0,40294,UPI,South
01-02-24,Groceries,Expense,,12745,0,12745,0,40294,Auto Debit,South
01-02-24,Transport,Expense,,3642,0,3642,0,40294,Auto Debit,South
01-02-24,Utilities,Expense,,4425,0,4425,0,40294,UPI,South
01-02-24,Entertainment,Expense,,4362,0,4362,0,40294,UPI,South
01-02-24,Medical,Expense,,2684,0,2684,0,40294,Card,South
01-02-24,Savings,Savings,,13900,0,0,13900,0,UPI,South
01-02-24,Investment SIP,Investment,,10241,0,10241,0,40294,Card,South
01-03-24,Salary,Income,Job,74122,74122,0,0,0,UPI,South
01-03-24,Freelance,Income,Freelancing,14648,14648,0,0,0,Bank Transfer,South
01-03-24,Rent,Expense,,13441,0,13441,0,38360,UPI,South
01-03-24,Groceries,Expense,,10454,0,10454,0,38360,Card,South
01-03-24,Transport,Expense,,2743,0,2743,0,38360,Auto Debit,South
01-03-24,Utilities,Expense,,4686,0,4686,0,38360,Card,South
01-03-24,Entertainment,Expense,,5874,0,5874,0,38360,Bank Transfer,South
01-03-24,Medical,Expense,,2228,0,2228,0,38360,Auto Debit,South
01-03-24,Savings,Savings,,16703,0,0,16703,0,Auto Debit,South
01-03-24,Investment SIP,Investment,,8968,0,8968,0,38360,Bank Transfer,South
01-04-24,Salary,Income,Job,55553,55553,0,0,0,Auto Debit,West
01-04-24,Freelance,Income,Freelancing,23069,23069,0,0,0,Bank Transfer,West
01-04-24,Rent,Expense,,14085,0,14085,0,38388,Auto Debit,West
01-04-24,Groceries,Expense,,8114,0,8114,0,38388,Bank Transfer,West
01-04-24,Transport,Expense,,5244,0,5244,0,38388,Bank Transfer,West
01-04-24,Utilities,Expense,,3164,0,3164,0,38388,Card,West
01-04-24,Entertainment,Expense,,7527,0,7527,0,38388,Card,West
01-04-24,Medical,Expense,,1926,0,1926,0,38388,UPI,West
01-04-24,Savings,Savings,,13591,0,0,13591,0,Bank Transfer,West
01-04-24,Investment SIP,Investment,,7928,0,7928,0,38388,Auto Debit,West
