date,category,type,income_source,amount,income_amount,expense_amount,savings_amount,planned_budget,payment_method,region,Year,Month,Month_Year,Income,Expense,Savings,Budget_Variance,Expense_Ratio_%,Savings_Ratio_%,Budget_Used_%,Income_Contribution_%,Expense_Type,Spending_Status
2022-12-01,Utilities,Expense,,4872,0,4872,0,47531,Auto Debit,North,2022,December,2022-12,0,4872,-4872,42659,0.0,0.0,10.250152532031727,0.0,Non-Essential,Within Budget
2022-12-01,Entertainment,Expense,,6838,0,6838,0,47531,UPI,North,2022,December,2022-12,0,6838,-6838,40693,0.0,0.0,14.38640045444026,0.0,Non-Essential,Within Budget
2022-12-01,Medical,Expense,,4099,0,4099,0,47531,UPI,North,2022,December,2022-12,0,4099,-4099,43432,0.0,0.0,8.623845490311586,0.0,Non-Essential,Within Budget
2022-12-01,Savings,Savings,,20355,0,0,20355,0,Bank Transfer,North,2022,December,2022-12,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2022-12-01,Investment SIP,Investment,,6188,0,6188,0,47531,UPI,North,2022,December,2022-12,0,0,0,47531,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-01-01,Salary,Income,Job,62758,62758,0,0,0,Auto Debit,East,2023,January,2023-01,62758,0,62758,0,0.0,100.0,0.0,0.22648998874046153,Non-Essential,Within Budget
2023-01-01,Freelance,Income,Freelancing,9702,9702,0,0,0,Bank Transfer,East,2023,January,2023-01,9702,0,9702,0,0.0,100.0,0.0,0.03501395632046843,Non-Essential,Within Budget
2023-01-01,Rent,Expense,,20067,0,20067,0,38643,UPI,East,2023,January,2023-01,0,20067,-20067,18576,0.0,0.0,51.92919804363015,0.0,Essential,Within Budget
2023-01-01,Groceries,Expense,,6751,0,6751,0,38643,UPI,East,2023,January,2023-01,0,6751,-6751,31892,0.0,0.0,17.470175710995523,0.0,Essential,Within Budget
2023-01-01,Transport,Expense,,4273,0,4273,0,38643,UPI,East,2023,January,2023-01,0,4273,-4273,34370,0.0,0.0,11.057630101182621,0.0,Essential,Within Budget
2023-01-01,Utilities,Expense,,3885,0,3885,0,38643,Auto Debit,East,2023,January,2023-01,0,3885,-3885,34758,0.0,0.0,10.053567269621924,0.0,Non-Essential,Within Budget
2023-01-01,Entertainment,Expense,,3344,0,3344,0,38643,Bank Transfer,East,2023,January,2023-01,0,3344,-3344,35299,0.0,0.0,8.65357244520353,0.0,Non-Essential,Within Budget
2023-01-01,Medical,Expense,,1722,0,1722,0,38643,Card,East,2023,January,2023-01,0,1722,-1722,36921,0.0,0.0,4.4561757627513385,0.0,Non-Essential,Within Budget
2023-01-01,Savings,Savings,,18749,0,0,18749,0,Card,East,2023,January,2023-01,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-01-01,Investment SIP,Investment,,5421,0,5421,0,38643,Card,East,2023,January,2023-01,0,0,0,38643,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-02-01,Salary,Income,Job,58781,58781,0,0,0,Auto Debit,East,2023,February,2023-02,58781,0,58781,0,0.0,100.0,0.0,0.21213722598159707,Non-Essential,Within Budget
2023-02-01,Freelance,Income,Freelancing,10326,10326,0,0,0,Bank Transfer,East,2023,February,2023-02,10326,0,10326,0,0.0,100.0,0.0,0.03726593619513059,Non-Essential,Within Budget
2023-02-01,Rent,Expense,,15624,0,15624,0,45275,Bank Transfer,East,2023,February,2023-02,0,15624,-15624,29651,0.0,0.0,34.509110988404196,0.0,Essential,Within Budget
2023-02-01,Groceries,Expense,,13090,0,13090,0,45275,Bank Transfer,East,2023,February,2023-02,0,13090,-13090,32185,0.0,0.0,28.91220320265047,0.0,Essential,Within Budget
2023-02-01,Transport,Expense,,4663,0,4663,0,45275,Card,East,2023,February,2023-02,0,4663,-4663,40612,0.0,0.0,10.299282164549972,0.0,Essential,Within Budget
2023-02-01,Utilities,Expense,,4882,0,4882,0,45275,UPI,East,2023,February,2023-02,0,4882,-4882,40393,0.0,0.0,10.7829928216455,0.0,Non-Essential,Within Budget
2023-02-01,Entertainment,Expense,,4216,0,4216,0,45275,UPI,East,2023,February,2023-02,0,4216,-4216,41059,0.0,0.0,9.311982330204307,0.0,Non-Essential,Within Budget
2023-02-01,Medical,Expense,,3411,0,3411,0,45275,Auto Debit,East,2023,February,2023-02,0,3411,-3411,41864,0.0,0.0,7.53395913859746,0.0,Non-Essential,Within Budget
2023-02-01,Savings,Savings,,9777,0,0,9777,0,Card,East,2023,February,2023-02,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-02-01,Investment SIP,Investment,,6572,0,6572,0,45275,Card,East,2023,February,2023-02,0,0,0,45275,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-03-01,Salary,Income,Job,45654,45654,0,0,0,Auto Debit,West,2023,March,2023-03,45654,0,45654,0,0.0,100.0,0.0,0.16476264294523454,Non-Essential,Within Budget
2023-03-01,Freelance,Income,Freelancing,17293,17293,0,0,0,Card,West,2023,March,2023-03,17293,0,17293,0,0.0,100.0,0.0,0.062409435853417905,Non-Essential,Within Budget
2023-03-01,Rent,Expense,,18994,0,18994,0,52373,Bank Transfer,West,2023,March,2023-03,0,18994,-18994,33379,0.0,0.0,36.26677868367288,0.0,Essential,Within Budget
2023-03-01,Groceries,Expense,,11973,0,11973,0,52373,Auto Debit,West,2023,March,2023-03,0,11973,-11973,40400,0.0,0.0,22.861016172455273,0.0,Essential,Within Budget
2023-03-01,Transport,Expense,,4908,0,4908,0,52373,Bank Transfer,West,2023,March,2023-03,0,4908,-4908,47465,0.0,0.0,9.371240906573998,0.0,Essential,Within Budget
2023-03-01,Utilities,Expense,,3004,0,3004,0,52373,Card,West,2023,March,2023-03,0,3004,-3004,49369,0.0,0.0,5.735779886582781,0.0,Non-Essential,Within Budget
2023-03-01,Entertainment,Expense,,8545,0,8545,0,52373,UPI,West,2023,March,2023-03,0,8545,-8545,43828,0.0,0.0,16.315658831840835,0.0,Non-Essential,Within Budget
2023-03-01,Medical,Expense,,3714,0,3714,0,52373,Auto Debit,West,2023,March,2023-03,0,3714,-3714,48659,0.0,0.0,7.091440245928246,0.0,Non-Essential,Within Budget
2023-03-01,Savings,Savings,,9075,0,0,9075,0,Bank Transfer,West,2023,March,2023-03,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-03-01,Investment SIP,Investment,,7238,0,7238,0,52373,Bank Transfer,West,2023,March,2023-03,0,0,0,52373,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-04-01,Salary,Income,Job,87490,87490,0,0,0,Card,West,2023,April,2023-04,87490,0,87490,0,0.0,100.0,0.0,0.31574634492659065,Non-Essential,Within Budget
2023-04-01,Freelance,Income,Freelancing,15826,15826,0,0,0,Card,West,2023,April,2023-04,15826,0,15826,0,0.0,100.0,0.0,0.05711511778269773,Non-Essential,Within Budget
2023-04-01,Rent,Expense,,19295,0,19295,0,47248,Auto Debit,West,2023,April,2023-04,0,19295,-19295,27953,0.0,0.0,40.83770741618693,0.0,Essential,Within Budget
2023-04-01,Groceries,Expense,,10892,0,10892,0,47248,Bank Transfer,West,2023,April,2023-04,0,10892,-10892,36356,0.0,0.0,23.05282763291568,0.0,Essential,Within Budget
2023-04-01,Transport,Expense,,3010,0,3010,0,47248,Card,West,2023,April,2023-04,0,3010,-3010,44238,0.0,0.0,6.370640027091095,0.0,Essential,Within Budget
2023-04-01,Utilities,Expense,,2814,0,2814,0,47248,Bank Transfer,West,2023,April,2023-04,0,2814,-2814,44434,0.0,0.0,5.955807653233999,0.0,Non-Essential,Within Budget
2023-04-01,Entertainment,Expense,,8186,0,8186,0,47248,UPI,West,2023,April,2023-04,0,8186,-8186,39062,0.0,0.0,17.32560108364375,0.0,Non-Essential,Within Budget
2023-04-01,Medical,Expense,,3776,0,3776,0,47248,Card,West,2023,April,2023-04,0,3776,-3776,43472,0.0,0.0,7.991872671859126,0.0,Non-Essential,Within Budget
2023-04-01,Savings,Savings,,18619,0,0,18619,0,Card,West,2023,April,2023-04,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-04-01,Investment SIP,Investment,,5014,0,5014,0,47248,Card,West,2023,April,2023-04,0,0,0,47248,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-05-01,Salary,Income,Job,69573,69573,0,0,0,Card,East,2023,May,2023-05,69573,0,69573,0,0.0,100.0,0.0,0.2510849291985106,Non-Essential,Within Budget
2023-05-01,Freelance,Income,Freelancing,14867,14867,0,0,0,Card,East,2023,May,2023-05,14867,0,14867,0,0.0,100.0,0.0,0.05365414230224739,Non-Essential,Within Budget
2023-05-01,Rent,Expense,,15002,0,15002,0,41306,Auto Debit,East,2023,May,2023-05,0,15002,-15002,26304,0.0,0.0,36.31917881179489,0.0,Essential,Within Budget
2023-05-01,Groceries,Expense,,8644,0,8644,0,41306,UPI,East,2023,May,2023-05,0,8644,-8644,32662,0.0,0.0,20.926741877693313,0.0,Essential,Within Budget
2023-05-01,Transport,Expense,,5539,0,5539,0,41306,Auto Debit,East,2023,May,2023-05,0,5539,-5539,35767,0.0,0.0,13.409674139350217,0.0,Essential,Within Budget
2023-05-01,Utilities,Expense,,5445,0,5445,0,41306,UPI,East,2023,May,2023-05,0,5445,-5445,35861,0.0,0.0,13.182104294775577,0.0,Non-Essential,Within Budget
2023-05-01,Entertainment,Expense,,3077,0,3077,0,41306,UPI,East,2023,May,2023-05,0,3077,-3077,38229,0.0,0.0,7.4492809761293755,0.0,Non-Essential,Within Budget
2023-05-01,Medical,Expense,,4274,0,4274,0,41306,Bank Transfer,East,2023,May,2023-05,0,4274,-4274,37032,0.0,0.0,10.34716506076599,0.0,Non-Essential,Within Budget
2023-05-01,Savings,Savings,,10964,0,0,10964,0,Card,East,2023,May,2023-05,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-05-01,Investment SIP,Investment,,11071,0,11071,0,41306,UPI,East,2023,May,2023-05,0,0,0,41306,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-06-01,Salary,Income,Job,79588,79588,0,0,0,Card,East,2023,June,2023-06,79588,0,79588,0,0.0,100.0,0.0,0.28722848439841697,Non-Essential,Within Budget
2023-06-01,Freelance,Income,Freelancing,6420,6420,0,0,0,UPI,East,2023,June,2023-06,6420,0,6420,0,0.0,100.0,0.0,0.02316940832585109,Non-Essential,Within Budget
2023-06-01,Rent,Expense,,16466,0,16466,0,44916,Auto Debit,East,2023,June,2023-06,0,16466,-16466,28450,0.0,0.0,36.65954225665687,0.0,Essential,Within Budget
2023-06-01,Groceries,Expense,,10100,0,10100,0,44916,UPI,East,2023,June,2023-06,0,10100,-10100,34816,0.0,0.0,22.486419093418828,0.0,Essential,Within Budget
2023-06-01,Transport,Expense,,4551,0,4551,0,44916,Bank Transfer,East,2023,June,2023-06,0,4551,-4551,40365,0.0,0.0,10.13224686080684,0.0,Essential,Within Budget
2023-06-01,Utilities,Expense,,2559,0,2559,0,44916,Auto Debit,East,2023,June,2023-06,0,2559,-2559,42357,0.0,0.0,5.6973016297087895,0.0,Non-Essential,Within Budget
2023-06-01,Entertainment,Expense,,5858,0,5858,0,44916,Auto Debit,East,2023,June,2023-06,0,5858,-5858,39058,0.0,0.0,13.042123074182918,0.0,Non-Essential,Within Budget
2023-06-01,Medical,Expense,,4486,0,4486,0,44916,UPI,East,2023,June,2023-06,0,4486,-4486,40430,0.0,0.0,9.987532282482857,0.0,Non-Essential,Within Budget
2023-06-01,Savings,Savings,,10605,0,0,10605,0,Auto Debit,East,2023,June,2023-06,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-06-01,Investment SIP,Investment,,11449,0,11449,0,44916,Bank Transfer,East,2023,June,2023-06,0,0,0,44916,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-07-01,Salary,Income,Job,63069,63069,0,0,0,Card,North,2023,July,2023-07,63069,0,63069,0,0.0,100.0,0.0,0.22761236973568577,Non-Essential,Within Budget
2023-07-01,Freelance,Income,Freelancing,6923,6923,0,0,0,Auto Debit,North,2023,July,2023-07,6923,0,6923,0,0.0,100.0,0.0,0.02498470620558678,Non-Essential,Within Budget
2023-07-01,Rent,Expense,,19905,0,19905,0,44424,Card,North,2023,July,2023-07,0,19905,-19905,24519,0.0,0.0,44.80686115613182,0.0,Essential,Within Budget
2023-07-01,Groceries,Expense,,8345,0,8345,0,44424,Bank Transfer,North,2023,July,2023-07,0,8345,-8345,36079,0.0,0.0,18.784891049882944,0.0,Essential,Within Budget
2023-07-01,Transport,Expense,,4161,0,4161,0,44424,Card,North,2023,July,2023-07,0,4161,-4161,40263,0.0,0.0,9.366558616963804,0.0,Essential,Within Budget
2023-07-01,Utilities,Expense,,3938,0,3938,0,44424,Bank Transfer,North,2023,July,2023-07,0,3938,-3938,40486,0.0,0.0,8.864577705744644,0.0,Non-Essential,Within Budget
2023-07-01,Entertainment,Expense,,5347,0,5347,0,44424,Card,North,2023,July,2023-07,0,5347,-5347,39077,0.0,0.0,12.036286691878265,0.0,Non-Essential,Within Budget
2023-07-01,Medical,Expense,,3816,0,3816,0,44424,Bank Transfer,North,2023,July,2023-07,0,3816,-3816,40608,0.0,0.0,8.589951377633712,0.0,Non-Essential,Within Budget
2023-07-01,Savings,Savings,,18973,0,0,18973,0,Card,North,2023,July,2023-07,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-07-01,Investment SIP,Investment,,6610,0,6610,0,44424,Card,North,2023,July,2023-07,0,0,0,44424,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-08-01,Salary,Income,Job,88781,88781,0,0,0,Auto Debit,South,2023,August,2023-08,88781,0,88781,0,0.0,100.0,0.0,0.3204054891865087,Non-Essential,Within Budget
2023-08-01,Freelance,Income,Freelancing,13158,13158,0,0,0,Bank Transfer,South,2023,August,2023-08,13158,0,13158,0,0.0,100.0,0.0,0.04748646024167425,Non-Essential,Within Budget
2023-08-01,Rent,Expense,,14786,0,14786,0,36031,UPI,South,2023,August,2023-08,0,14786,-14786,21245,0.0,0.0,41.03688490466543,0.0,Essential,Within Budget
2023-08-01,Groceries,Expense,,6445,0,6445,0,36031,Auto Debit,South,2023,August,2023-08,0,6445,-6445,29586,0.0,0.0,17.887374760622798,0.0,Essential,Within Budget
2023-08-01,Transport,Expense,,5671,0,5671,0,36031,UPI,South,2023,August,2023-08,0,5671,-5671,30360,0.0,0.0,15.73922455663179,0.0,Essential,Within Budget
2023-08-01,Utilities,Expense,,3337,0,3337,0,36031,UPI,South,2023,August,2023-08,0,3337,-3337,32694,0.0,0.0,9.261469290333324,0.0,Non-Essential,Within Budget
2023-08-01,Entertainment,Expense,,4918,0,4918,0,36031,Bank Transfer,South,2023,August,2023-08,0,4918,-4918,31113,0.0,0.0,13.649357497710305,0.0,Non-Essential,Within Budget
2023-08-01,Medical,Expense,,2332,0,2332,0,36031,Card,South,2023,August,2023-08,0,2332,-2332,33699,0.0,0.0,6.472204490577559,0.0,Non-Essential,Within Budget
2023-08-01,Savings,Savings,,20666,0,0,20666,0,Auto Debit,South,2023,August,2023-08,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-08-01,Investment SIP,Investment,,14868,0,14868,0,36031,UPI,South,2023,August,2023-08,0,0,0,36031,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-09-01,Salary,Income,Job,46869,46869,0,0,0,Card,South,2023,September,2023-09,46869,0,46869,0,0.0,100.0,0.0,0.1691475076050335,Non-Essential,Within Budget
2023-09-01,Freelance,Income,Freelancing,14591,14591,0,0,0,Bank Transfer,South,2023,September,2023-09,14591,0,14591,0,0.0,100.0,0.0,0.0526580742807622,Non-Essential,Within Budget
2023-09-01,Rent,Expense,,20950,0,20950,0,45381,Auto Debit,South,2023,September,2023-09,0,20950,-20950,24431,0.0,0.0,46.16469447566162,0.0,Essential,Within Budget
2023-09-01,Groceries,Expense,,8997,0,8997,0,45381,Auto Debit,South,2023,September,2023-09,0,8997,-8997,36384,0.0,0.0,19.82547762279368,0.0,Essential,Within Budget
2023-09-01,Transport,Expense,,5709,0,5709,0,45381,UPI,South,2023,September,2023-09,0,5709,-5709,39672,0.0,0.0,12.580154690288886,0.0,Essential,Within Budget
2023-09-01,Utilities,Expense,,4474,0,4474,0,45381,UPI,South,2023,September,2023-09,0,4474,-4474,40907,0.0,0.0,9.858751459862058,0.0,Non-Essential,Within Budget
2023-09-01,Entertainment,Expense,,3537,0,3537,0,45381,Card,South,2023,September,2023-09,0,3537,-3537,41844,0.0,0.0,7.794010709327692,0.0,Non-Essential,Within Budget
2023-09-01,Medical,Expense,,3440,0,3440,0,45381,Auto Debit,South,2023,September,2023-09,0,3440,-3440,41941,0.0,0.0,7.580264868557325,0.0,Non-Essential,Within Budget
2023-09-01,Savings,Savings,,8440,0,0,8440,0,Card,South,2023,September,2023-09,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-09-01,Investment SIP,Investment,,8263,0,8263,0,45381,Card,South,2023,September,2023-09,0,0,0,45381,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-10-01,Salary,Income,Job,56283,56283,0,0,0,Auto Debit,South,2023,October,2023-10,56283,0,56283,0,0.0,100.0,0.0,0.20312208859873476,Non-Essential,Within Budget
2023-10-01,Freelance,Income,Freelancing,23409,23409,0,0,0,Bank Transfer,South,2023,October,2023-10,23409,0,23409,0,0.0,100.0,0.0,0.08448172577879257,Non-Essential,Within Budget
2023-10-01,Rent,Expense,,21276,0,21276,0,49601,UPI,South,2023,October,2023-10,0,21276,-21276,28325,0.0,0.0,42.894296485957945,0.0,Essential,Within Budget
2023-10-01,Groceries,Expense,,8687,0,8687,0,49601,UPI,South,2023,October,2023-10,0,8687,-8687,40914,0.0,0.0,17.51375980322977,0.0,Essential,Within Budget
2023-10-01,Transport,Expense,,3197,0,3197,0,49601,Card,South,2023,October,2023-10,0,3197,-3197,46404,0.0,0.0,6.445434567851454,0.0,Essential,Within Budget
2023-10-01,Utilities,Expense,,5428,0,5428,0,49601,UPI,South,2023,October,2023-10,0,5428,-5428,44173,0.0,0.0,10.9433277554888,0.0,Non-Essential,Within Budget
2023-10-01,Entertainment,Expense,,8861,0,8861,0,49601,Card,South,2023,October,2023-10,0,8861,-8861,40740,0.0,0.0,17.86455918227455,0.0,Non-Essential,Within Budget
2023-10-01,Medical,Expense,,3498,0,3498,0,49601,Bank Transfer,South,2023,October,2023-10,0,3498,-3498,46103,0.0,0.0,7.052277171831213,0.0,Non-Essential,Within Budget
2023-10-01,Savings,Savings,,14407,0,0,14407,0,Card,South,2023,October,2023-10,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-10-01,Investment SIP,Investment,,13037,0,13037,0,49601,Auto Debit,South,2023,October,2023-10,0,0,0,49601,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-11-01,Salary,Income,Job,86194,86194,0,0,0,Auto Debit,North,2023,November,2023-11,86194,0,86194,0,0.0,100.0,0.0,0.3110691559561385,Non-Essential,Within Budget
2023-11-01,Freelance,Income,Freelancing,22452,22452,0,0,0,Bank Transfer,North,2023,November,2023-11,22452,0,22452,0,0.0,100.0,0.0,0.08102796818255588,Non-Essential,Within Budget
2023-11-01,Rent,Expense,,17944,0,17944,0,40974,UPI,North,2023,November,2023-11,0,17944,-17944,23030,0.0,0.0,43.79362522575292,0.0,Essential,Within Budget
2023-11-01,Groceries,Expense,,11844,0,11844,0,40974,Card,North,2023,November,2023-11,0,11844,-11844,29130,0.0,0.0,28.906135598184214,0.0,Essential,Within Budget
2023-11-01,Transport,Expense,,2621,0,2621,0,40974,UPI,North,2023,November,2023-11,0,2621,-2621,38353,0.0,0.0,6.396739395714356,0.0,Essential,Within Budget
2023-11-01,Utilities,Expense,,3904,0,3904,0,40974,Auto Debit,North,2023,November,2023-11,0,3904,-3904,37070,0.0,0.0,9.527993361643968,0.0,Non-Essential,Within Budget
2023-11-01,Entertainment,Expense,,4314,0,4314,0,40974,UPI,North,2023,November,2023-11,0,4314,-4314,36660,0.0,0.0,10.528627910382193,0.0,Non-Essential,Within Budget
2023-11-01,Medical,Expense,,1967,0,1967,0,40974,Bank Transfer,North,2023,November,2023-11,0,1967,-1967,39007,0.0,0.0,4.8006052618733825,0.0,Non-Essential,Within Budget
2023-11-01,Savings,Savings,,10357,0,0,10357,0,Bank Transfer,North,2023,November,2023-11,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-11-01,Investment SIP,Investment,,14971,0,14971,0,40974,Auto Debit,North,2023,November,2023-11,0,0,0,40974,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-12-01,Salary,Income,Job,72781,72781,0,0,0,UPI,East,2023,December,2023-12,72781,0,72781,0,0.0,100.0,0.0,0.2626624154772225,Non-Essential,Within Budget
2023-12-01,Freelance,Income,Freelancing,7386,7386,0,0,0,Card,East,2023,December,2023-12,7386,0,7386,0,0.0,100.0,0.0,0.02665564640104925,Non-Essential,Within Budget
2023-12-01,Rent,Expense,,13939,0,13939,0,47882,Card,East,2023,December,2023-12,0,13939,-13939,33943,0.0,0.0,29.111148239421915,0.0,Essential,Within Budget
2023-12-01,Groceries,Expense,,13597,0,13597,0,47882,UPI,East,2023,December,2023-12,0,13597,-13597,34285,0.0,0.0,28.39689236038595,0.0,Essential,Within Budget
2023-12-01,Transport,Expense,,3355,0,3355,0,47882,Bank Transfer,East,2023,December,2023-12,0,3355,-3355,44527,0.0,0.0,7.0068084039931495,0.0,Essential,Within Budget
2023-12-01,Utilities,Expense,,5213,0,5213,0,47882,Card,East,2023,December,2023-12,0,5213,-5213,42669,0.0,0.0,10.887180986592039,0.0,Non-Essential,Within Budget
2023-12-01,Entertainment,Expense,,8494,0,8494,0,47882,Card,East,2023,December,2023-12,0,8494,-8494,39388,0.0,0.0,17.73944279687565,0.0,Non-Essential,Within Budget
2023-12-01,Medical,Expense,,2898,0,2898,0,47882,Auto Debit,East,2023,December,2023-12,0,2898,-2898,44984,0.0,0.0,6.052378764462637,0.0,Non-Essential,Within Budget
2023-12-01,Savings,Savings,,13194,0,0,13194,0,UPI,East,2023,December,2023-12,0,0,0,0,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2023-12-01,Investment SIP,Investment,,13736,0,13736,0,47882,UPI,East,2023,December,2023-12,0,0,0,47882,0.0,0.0,0.0,0.0,Non-Essential,Within Budget
2024-01-01,Salary,Income,Job,47980,47980,0,0,0,Card,West,2024,January,2024-01,47980,0,47980,0,0.0,100.0,0.0,0.17315704228572204,Non-Essential,Within Budget
2024-01-01,Freelance,Income,Freelancing,10758,10758,0,0,0,Card,West,2024,January,2024-01,10758,0,10758,0,0.0,100.0,0.0,0.03882499918528132,Non-Essential,Within Budget
2024-01-01,Rent,Expense,,12693,0,12693,0,34119,UPI,West,2024,January,2024-01,0,12693,-12693,21426,0.0,0.0,37.202145432163896,0.0,Essential,Within Budget
2024-01-01,Groceries,Expense,,9430,0,9430,0,34119,Auto Debit,West,2024,January,2024-01,0,9430,-9430,24689,0.0,0.0,27.638559160585014,0.0,Essential,Within Budget
2024-01-01,Transport,Expense,,3133,0,3133,0,34119,Bank Transfer,West,2024,January,2024-01,0,3133,-3133,30986,0.0,0.0,9.182566898209208,0.0,Essential,Within Budget
2024-01-01,Utilities,Expense,,2696,0,2696,0,34119,UPI,West,2024,January,2024-01,0,2696,-2696,31423,0.0,0.0,7.901755620035757,0.0,Non-Essential,Within Budget
